6 14	328.068 321.808 316.228 311.238 306.772 302.792 299.286 296.267 293.763 291.816 290.467 289.755 289.706 290.326 291.597 293.472 295.873 298.695 301.809 305.076 308.347 311.476 314.309 316.69 318.461 319.481 319.663 319.003 317.599 315.646 313.408 311.171 309.194 307.659 306.651 306.147 306.044 306.196 306.452 306.7 306.879 306.976 307.009 307.007 306.992 306.978 306.967 306.958 306.951 306.943 306.936 306.928 306.92 306.911 306.903 306.894 306.885 306.876 306.867 306.858 306.849 306.84 306.83 306.821 306.811 306.802 306.792 306.783 306.774 306.764 306.755 306.745 306.736 306.727 306.718 306.709 306.7 306.691 306.682 306.673 306.665 306.656 306.648 306.639 306.631 306.623 306.615 306.607 306.599 306.591 306.583 306.576 306.568 306.561 306.554 306.547 306.54 306.533 306.526 306.519 
6 13	300.046 294.061 288.728 283.96 279.695 275.896 272.55 269.669 267.281 265.423 264.136 263.458 263.411 264.002 265.215 267.003 269.293 271.985 274.957 278.075 281.199 284.187 286.894 289.169 290.86 291.835 292.009 291.378 290.036 288.17 286.031 283.895 282.006 280.541 279.577 279.096 278.998 279.142 279.387 279.623 279.794 279.886 279.918 279.915 279.901 279.887 279.876 279.868 279.86 279.853 279.845 279.838 279.83 279.822 279.813 279.805 279.796 279.787 279.779 279.77 279.761 279.752 279.742 279.733 279.724 279.715 279.706 279.697 279.688 279.679 279.669 279.66 279.652 279.643 279.634 279.625 279.616 279.608 279.599 279.591 279.583 279.574 279.566 279.558 279.55 279.542 279.535 279.527 279.52 279.512 279.505 279.498 279.49 279.483 279.476 279.47 279.463 279.456 279.45 279.443 
6 12	270.438 264.757 259.698 255.177 251.135 247.536 244.367 241.639 239.379 237.621 236.404 235.762 235.717 236.277 237.424 239.115 241.283 243.831 246.646 249.6 252.559 255.391 257.958 260.115 261.719 262.644 262.809 262.21 260.937 259.167 257.139 255.113 253.323 251.933 251.02 250.564 250.471 250.607 250.839 251.063 251.224 251.311 251.341 251.338 251.324 251.311 251.3 251.292 251.285 251.278 251.27 251.263 251.255 251.247 251.239 251.23 251.222 251.214 251.205 251.196 251.188 251.179 251.17 251.161 251.152 251.144 251.135 251.126 251.117 251.108 251.1 251.091 251.083 251.074 251.066 251.057 251.049 251.041 251.033 251.025 251.017 251.009 251.001 250.993 250.986 250.978 250.971 250.964 250.956 250.949 250.942 250.935 250.929 250.922 250.915 250.909 250.902 250.896 250.89 250.883 
5 11	271.648 265.955 260.884 256.353 252.301 248.693 245.517 242.783 240.517 238.755 237.535 236.891 236.847 237.407 238.557 240.252 242.425 244.979 247.801 250.761 253.728 256.566 259.138 261.3 262.908 263.835 264 263.399 262.123 260.348 258.316 256.285 254.49 253.098 252.182 251.724 251.631 251.767 251.999 252.223 252.385 252.472 252.501 252.498 252.484 252.47 252.459 252.45 252.442 252.435 252.427 252.419 252.411 252.403 252.394 252.386 252.377 252.368 252.359 252.35 252.341 252.332 252.323 252.314 252.305 252.296 252.287 252.278 252.269 252.26 252.251 252.243 252.234 252.225 252.217 252.208 252.2 252.191 252.183 252.175 252.167 252.159 252.151 252.143 252.136 252.128 252.121 252.113 252.106 252.099 252.092 252.085 252.078 252.071 252.064 252.058 252.051 252.045 252.038 252.032 
5 10	239.181 233.84 229.087 224.842 221.049 217.673 214.702 212.146 210.028 208.381 207.241 206.64 206.599 207.122 208.196 209.78 211.81 214.198 216.837 219.607 222.383 225.041 227.45 229.476 230.982 231.851 232.005 231.443 230.246 228.583 226.678 224.776 223.095 221.791 220.934 220.505 220.417 220.545 220.761 220.971 221.122 221.203 221.23 221.227 221.213 221.199 221.189 221.181 221.173 221.166 221.158 221.151 221.143 221.135 221.126 221.118 221.11 221.101 221.093 221.084 221.076 221.067 221.058 221.05 221.041 221.032 221.024 221.015 221.007 220.998 220.99 220.982 220.973 220.965 220.957 220.949 220.941 220.933 220.925 220.918 220.91 220.902 220.895 220.888 220.88 220.873 220.866 220.859 220.852 220.846 220.839 220.832 220.826 220.819 220.813 220.807 220.801 220.795 220.789 220.783 
4 10	275.152 269.422 264.318 259.757 255.679 252.047 248.849 246.096 243.815 242.04 240.812 240.164 240.119 240.684 241.841 243.548 245.735 248.307 251.147 254.127 257.114 259.971 262.559 264.736 266.354 267.286 267.452 266.848 265.563 263.776 261.73 259.686 257.879 256.476 255.554 255.093 254.999 255.136 255.368 255.594 255.756 255.843 255.872 255.869 255.854 255.839 255.828 255.819 255.811 255.803 255.795 255.786 255.778 255.769 255.76 255.751 255.742 255.733 255.724 255.714 255.705 255.696 255.686 255.677 255.668 255.658 255.649 255.64 255.631 255.622 255.612 255.603 255.594 255.586 255.577 255.568 255.559 255.551 255.543 255.534 255.526 255.518 255.51 255.502 255.494 255.486 255.479 255.471 255.464 255.456 255.449 255.442 255.435 255.428 255.421 255.415 255.408 255.402 255.395 255.389 
4 9	241.614 236.246 231.468 227.201 223.388 219.994 217.007 214.437 212.307 210.652 209.506 208.901 208.859 209.386 210.465 212.058 214.099 216.5 219.152 221.937 224.728 227.399 229.821 231.857 233.371 234.244 234.399 233.833 232.63 230.958 229.043 227.131 225.441 224.129 223.267 222.836 222.747 222.875 223.092 223.302 223.454 223.535 223.561 223.558 223.544 223.53 223.519 223.51 223.502 223.494 223.486 223.478 223.47 223.461 223.453 223.444 223.435 223.427 223.418 223.409 223.4 223.391 223.382 223.373 223.364 223.355 223.347 223.338 223.329 223.32 223.312 223.303 223.295 223.286 223.278 223.27 223.262 223.254 223.246 223.238 223.23 223.222 223.215 223.207 223.2 223.193 223.185 223.178 223.171 223.164 223.158 223.151 223.144 223.138 223.131 223.125 223.119 223.113 223.107 223.101 
4 7	165.826 161.385 157.44 153.924 150.788 148.002 145.554 143.451 141.71 140.358 139.422 138.929 138.895 139.324 140.205 141.505 143.173 145.137 147.31 149.594 151.887 154.084 156.078 157.756 159.005 159.726 159.853 159.385 158.392 157.012 155.434 153.858 152.467 151.389 150.68 150.325 150.251 150.356 150.533 150.706 150.829 150.895 150.916 150.913 150.9 150.888 150.879 150.871 150.864 150.857 150.85 150.842 150.835 150.827 150.82 150.812 150.805 150.797 150.789 150.782 150.774 150.766 150.759 150.751 150.744 150.736 150.728 150.721 150.714 150.706 150.699 150.692 150.685 150.677 150.67 150.664 150.657 150.65 150.643 150.637 150.63 150.624 150.617 150.611 150.605 150.599 150.593 150.587 150.581 150.575 150.57 150.564 150.559 150.553 150.548 150.542 150.537 150.532 150.527 150.522 
3 7	209.66 204.662 200.217 196.25 192.707 189.556 186.784 184.4 182.426 180.892 179.83 179.27 179.231 179.718 180.718 182.194 184.086 186.313 188.773 191.358 193.95 196.432 198.682 200.575 201.984 202.795 202.939 202.412 201.293 199.737 197.957 196.179 194.608 193.39 192.588 192.187 192.105 192.223 192.424 192.619 192.759 192.834 192.858 192.854 192.841 192.828 192.817 192.809 192.801 192.793 192.786 192.778 192.77 192.762 192.754 192.745 192.737 192.729 192.721 192.712 192.704 192.695 192.687 192.679 192.67 192.662 192.654 192.646 192.637 192.629 192.621 192.613 192.606 192.598 192.59 192.582 192.575 192.567 192.56 192.553 192.545 192.538 192.531 192.524 192.517 192.511 192.504 192.497 192.491 192.484 192.478 192.472 192.466 192.46 192.454 192.448 192.442 192.436 192.43 192.425 
3 6	167.836 163.367 159.398 155.861 152.706 149.902 147.438 145.321 143.569 142.208 141.266 140.77 140.735 141.167 142.054 143.362 145.041 147.018 149.204 151.503 153.81 156.021 158.027 159.716 160.972 161.697 161.825 161.354 160.354 158.966 157.378 155.792 154.393 153.307 152.593 152.236 152.162 152.267 152.446 152.619 152.743 152.809 152.83 152.827 152.814 152.802 152.792 152.784 152.777 152.77 152.763 152.755 152.748 152.74 152.733 152.725 152.718 152.71 152.702 152.694 152.687 152.679 152.671 152.664 152.656 152.649 152.641 152.634 152.626 152.619 152.612 152.604 152.597 152.59 152.583 152.576 152.569 152.563 152.556 152.549 152.543 152.536 152.53 152.524 152.518 152.511 152.505 152.499 152.494 152.488 152.482 152.477 152.471 152.466 152.46 152.455 152.45 152.444 152.439 152.434 
