8 18 26 56	0.00230534 0.0025985 0.00306237 0.00372578 0.00460319 0.00568413 0.00692443 0.00824532 0.0095461 0.0107317 0.0117457 0.0125891 0.0133109 0.0146064 0.0181368 0.0244905 0.0341061 0.0471852 0.0635279 0.0823663 0.102271 0.121235 0.137018 0.147782 0.152857 0.153357 0.152284 0.153744 0.161108 0.174662 0.190758 0.204451 0.213691 0.220036 0.225697 0.231692 0.238269 0.245503 0.25346 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 0.259534 
8 18 16 32	0.210594 0.211012 0.212406 0.214952 0.218731 0.223659 0.229431 0.235514 0.241232 0.245948 0.249378 0.252586 0.256513 0.262019 0.269841 0.280462 0.294068 0.310516 0.329261 0.349317 0.369316 0.387716 0.403155 0.414838 0.422749 0.427534 0.430052 0.430924 0.430457 0.428977 0.427144 0.425719 0.425015 0.424807 0.424773 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 0.424771 
8 18 14 28	3.07746 3.08298 3.10194 3.13674 3.18852 3.25611 3.33531 3.41878 3.49721 3.56184 3.60913 3.65752 3.72173 3.81358 3.94151 4.10785 4.3078 4.5292 4.7537 4.95996 5.12933 5.25175 5.3287 5.37065 5.39015 5.39566 5.39012 5.37447 5.3517 5.32789 5.30896 5.29675 5.28892 5.28245 5.27579 5.2685 5.2605 5.25169 5.242 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 5.2346 
8 18 12 24	3.45911 3.45996 3.46097 3.46216 3.46357 3.46656 3.47504 3.49032 3.5131 3.54327 3.57949 3.6191 3.65839 3.69359 3.72202 3.74303 3.7579 3.76867 3.77668 3.7819 3.78317 3.7787 3.76687 3.74688 3.71963 3.68804 3.65658 3.62955 3.60912 3.5945 3.58311 3.57251 3.56137 3.54919 3.53581 3.52108 3.50489 3.48707 3.46747 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 3.45251 
8 18 10 20	3.20478 3.2059 3.20711 3.20841 3.20981 3.21129 3.21286 3.21448 3.21614 3.21779 3.21938 3.22081 3.22199 3.22275 3.2229 3.22219 3.22032 3.21694 3.21165 3.20407 3.19386 3.18086 3.16512 3.14707 3.12753 3.10766 3.08875 3.07188 3.05756 3.04558 3.03512 3.02516 3.01489 3.0038 2.99165 2.97829 2.9636 2.94744 2.92966 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 2.91609 
8 17 26 56	0.0255955 0.028858 0.034034 0.0414466 0.0512581 0.0633504 0.0772278 0.0920055 0.106553 0.119804 0.131124 0.140524 0.148556 0.162955 0.202197 0.272825 0.379717 0.525116 0.706802 0.916242 1.13755 1.34841 1.52394 1.6437 1.70024 1.70593 1.6941 1.71034 1.79208 1.94249 2.12112 2.27308 2.37564 2.44607 2.50892 2.57549 2.6485 2.72882 2.81716 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 2.8846 
8 17 16 32	4.14552 4.15385 4.18169 4.23259 4.30817 4.40674 4.52221 4.64389 4.75826 4.85259 4.92131 4.98704 5.06929 5.18541 5.34993 5.5716 5.8525 6.18729 6.5623 6.95558 7.33924 7.68443 7.96811 8.17905 8.31989 8.40356 8.4454 8.45627 8.44221 8.4105 8.37408 8.34652 8.33257 8.32752 8.32545 8.32378 8.32199 8.32002 8.31786 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 8.3162 
8 17 14 28	6.9523 6.96309 7.00023 7.06848 7.17004 7.30324 7.46154 7.6312 7.79453 7.93472 8.0449 8.16088 8.31053 8.51541 8.79009 9.13724 9.5461 9.99261 10.4415 10.8522 11.1892 11.4327 11.5851 11.6658 11.6986 11.7003 11.6782 11.6366 11.5834 11.531 11.49 11.4628 11.4441 11.4277 11.4106 11.3919 11.3714 11.3488 11.3239 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 11.3049 
8 17 12 24	12.999 13.0036 13.009 13.0151 13.0221 13.0342 13.0633 13.1132 13.1862 13.2819 13.3961 13.5207 13.6442 13.755 13.8447 13.9109 13.9571 13.9887 14.0093 14.018 14.0107 13.9815 13.9256 13.8413 13.7327 13.6108 13.4915 13.3895 13.3121 13.2563 13.2126 13.1722 13.1299 13.0839 13.0333 12.9777 12.9165 12.8491 12.7751 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 12.7185 
8 17 10 20	15.5027 15.5077 15.5131 15.5188 15.5248 15.531 15.5373 15.5437 15.5498 15.5556 15.5605 15.5641 15.5659 15.565 15.5604 15.5509 15.5353 15.5119 15.4793 15.4361 15.3814 15.3151 15.2382 15.1532 15.0641 14.9758 14.8933 14.8204 14.7583 14.7053 14.6578 14.6116 14.5633 14.5111 14.4538 14.3909 14.3216 14.2454 14.1616 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 14.0976 
